STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,isced11,International Standard Classification of Education (ISCED 2011),age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LT,Lithuania,2018,,52.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LT,Lithuania,2019,,51.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LT,Lithuania,2020,,50.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LT,Lithuania,2021,,49.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LT,Lithuania,2022,,47.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LT,Lithuania,2023,,47.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LT,Lithuania,2024,,46.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2004,,38.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2005,,38.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2006,,40.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2007,,38.6,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2008,,39.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2009,,41.3,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2010,,40.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2011,,39.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2012,,38.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2013,,38.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2014,,35.5,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2015,,34.5,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2016,,35.4,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2017,,35.4,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2018,,34.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2019,,32.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2020,,31.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2021,,30.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2022,,29.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2023,,30.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LU,Luxembourg,2024,,29.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2004,,58.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2005,,58.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2006,,58.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2007,,57.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2008,,56.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2009,,57.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2010,,57.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2011,,56.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2012,,57.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2013,,56.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2014,,57.0,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2015,,56.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2016,,55.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2017,,54.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2018,,54.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2019,,53.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2020,,52.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2021,,51.6,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2022,,50.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2023,,50.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,LV,Latvia,2024,,48.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,ME,Montenegro,2011,,61.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,ME,Montenegro,2012,,60.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,ME,Montenegro,2013,,60.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,ME,Montenegro,2014,,59.5,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,ME,Montenegro,2015,,60.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,ME,Montenegro,2016,,59.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,ME,Montenegro,2017,,60.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,ME,Montenegro,2018,,61.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,ME,Montenegro,2019,,60.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,ME,Montenegro,2020,,60.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,MK,North Macedonia,2006,,45.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,MK,North Macedonia,2007,,47.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Y15-64,From 15 to 64 years,MK,North Macedonia,2008,,46.4,,,,,
